"","logFC","logCPM","F","PValue","FDR","Expression"
"BTBD3",-0.353955918685997,4.05013386112546,4.98558114758991,0.0373170672330392,0.17125620631668,"Not DE"
"HNMT",-0.497326943652364,3.13988867973449,4.98277797170675,0.0373649716671535,0.171422945270118,"Not DE"
"WBP2",0.405548775000647,7.24094648618257,4.97889721420361,0.0374314065689211,0.171674568703405,"Not DE"
"PDAP1",0.352272058846338,6.54982377320785,4.97658033104999,0.037471133363943,0.171803580827438,"Not DE"
"AGTPBP1",-0.407124938320768,3.89894281340059,4.97588696596283,0.0374830315629235,0.171804959645157,"Not DE"
"BAG4",-0.299895034616244,3.740358909553,4.9738851146333,0.037517407571257,0.17183615169891,"Not DE"
"MRPL11",0.429723078611248,4.44455015108634,4.97359746241177,0.0375223501078445,0.17183615169891,"Not DE"
"DOCK9",-0.639568765687465,4.12810909299484,4.97346446694904,0.0375246355303074,0.17183615169891,"Not DE"
"POGK",-0.239433204669673,5.32036148708424,4.97277162399729,0.0375365440489936,0.171837565989429,"Not DE"
"TMEM126B",-0.303307002058384,4.84908409882823,4.97177928225454,0.0375536078011614,0.171862572124314,"Not DE"
"MFSD2B",0.919514446423123,1.22032406303939,4.97049547998175,0.0375756964176498,0.171910551800823,"Not DE"
"VPS26B",0.242844090373467,6.0689260606432,4.96871791338397,0.037606304920433,0.171997468691354,"Not DE"
"TMEM154",-0.586308677070512,3.50378145313248,4.96469123509494,0.037675746402753,0.172261884941476,"Not DE"
"MRPS15",0.398612190792901,5.85684000538751,4.96312725406603,0.0377027570644036,0.172332194739918,"Not DE"
"DDX51",0.371811705811693,3.8686411929734,4.96178070613673,0.0377260301789717,0.172385382810391,"Not DE"
"ANKRD17",-0.274228293348487,6.69793161188245,4.95930289115578,0.0377688982436497,0.172528047666181,"Not DE"
"NOP58",0.441560027411873,5.39792747664648,4.95607382231421,0.0378248466241669,0.172709904512151,"Not DE"
"SHROOM1",0.495922901375121,3.23455092099424,4.95565982922709,0.0378320264710361,0.172709904512151,"Not DE"
"TMTC2",-0.401309975550284,3.60998811027819,4.95345838665301,0.0378702319148769,0.172831058406342,"Not DE"
"ZSWIM6",-0.349046338692087,4.67534593057106,4.95061392306478,0.0379196617299732,0.17300334735689,"Not DE"
"VDR",0.545183524707309,6.23781247809326,4.94940956255953,0.0379406126490326,0.17304563909568,"Not DE"
"TXNIP",0.40440655211294,6.50927223742182,4.9486114732787,0.0379545033636615,0.173055713397748,"Not DE"
"SLC16A13",-0.554891954640212,2.25369724774341,4.94743565918202,0.0379749788915236,0.173095796092009,"Not DE"
"PLTP",-0.657424451583345,6.58561654901627,4.94540300001495,0.038010405050305,0.17320398044147,"Not DE"
"NCOA6",-0.271609994058479,5.37008566539153,4.93893456302057,0.038123390150771,0.173571279275932,"Not DE"
"PIGT",-0.454622558390974,6.90391675627212,4.93857805062084,0.0381296284881161,0.173571279275932,"Not DE"
"MPP6",-0.34756576722873,3.57738240795334,4.93821859166111,0.0381359195592093,0.173571279275932,"Not DE"
"AC107956",0.536098819599942,2.09302642119134,4.9381067451687,0.0381378772811637,0.173571279275932,"Not DE"
"IMPDH1",0.38538372203707,6.70210106386466,4.9344589505967,0.0382017896336228,0.173808756643884,"Not DE"
"SOCS2",1.20421597183837,0.901700758349614,4.93359457179003,0.0382169520867409,0.173822873953348,"Not DE"
"FOSL1",0.661979430834198,6.1290217010186,4.93232567365013,0.0382392227805909,0.173822873953348,"Not DE"
"NUP133",-0.32136319604261,5.17971974666496,4.93227607622814,0.0382400935745891,0.173822873953348,"Not DE"
"PPP4C",0.381399567639243,7.00901182589751,4.92872840487642,0.0383024393849596,0.174039038385565,"Not DE"
"AC020929",0.779223557527846,1.27622793237347,4.9282335420199,0.0383111451448176,0.174039038385565,"Not DE"
"RNF166",0.528446113154992,3.47730024736124,4.92730772591776,0.0383274383876985,0.174046332508041,"Not DE"
"ELP1",-0.244397805256341,5.42893039402556,4.92628999326313,0.0383453583355954,0.174046332508041,"Not DE"
"SKIV2L",0.336945187110445,6.22395671000827,4.92580781853025,0.0383538516548264,0.174046332508041,"Not DE"
"NDUFB2",0.272328294577774,5.88248644193789,4.9254732677661,0.03835974589164,0.174046332508041,"Not DE"
"GTPBP1",0.355913741219579,5.40480043887814,4.92455128497376,0.0383759950464608,0.174066745443439,"Not DE"
"PPP1CB",-0.332368296819108,6.38372453902306,4.92260323947789,0.0384103534009871,0.174159958392867,"Not DE"
"AC078850",-0.647291060712603,0.981432235360591,4.92205334955241,0.0384200583250905,0.174159958392867,"Not DE"
"CRTAP",-0.24698511691177,7.93100404123976,4.9202469178358,0.0384519593809158,0.174170079671445,"Not DE"
"ELF2",-0.402568973850725,3.82832618424798,4.91970542007604,0.038461527935451,0.174170079671445,"Not DE"
"SLC39A4",0.858645840272239,2.36455893913017,4.91941272910426,0.0384667010676142,0.174170079671445,"Not DE"
"GSTK1",0.305190302533659,6.32923835552084,4.91926459154521,0.0384693196088138,0.174170079671445,"Not DE"
"AKT1",0.424969555756642,7.79916671865423,4.91823474473604,0.0384875292094791,0.174199284359677,"Not DE"
"SCAMP2",0.352598800900543,6.33604963036036,4.91603227256481,0.0385265058818217,0.174322436815304,"Not DE"
"ZNF331",-0.321162389808474,2.65210493443782,4.91471977580857,0.0385497541796733,0.174374368982498,"Not DE"
"KIZ",0.399786280882643,3.42192762463691,4.91381542391309,0.0385657822705399,0.174393619827771,"Not DE"
"FAM106A",-0.977589060877014,0.339472180097636,4.91291530253186,0.0385817429027888,0.174412553970679,"Not DE"
"RNF123",0.266192728028767,5.81209112959289,4.91122113448558,0.0386118036512059,0.17449519807473,"Not DE"
"SECTM1",1.22478741154908,1.9715823812836,4.90692221005348,0.0386882018503338,0.174744544589961,"Not DE"
"MAMLD1",-0.600137095217144,3.13685068788631,4.90678909989787,0.0386905701535758,0.174744544589961,"Not DE"
"LAMP1",-0.559571299330741,9.58511229753432,4.90576501540691,0.0387087962320473,0.174762796171921,"Not DE"
"OGFR",0.498992689325847,5.25009635834082,4.90523654026863,0.0387182055512518,0.174762796171921,"Not DE"
"ZNF480",0.488798872747719,4.05686470486698,4.90287892008669,0.0387602138484355,0.174883202267544,"Not DE"
"CAPN5",0.518811326647002,5.35780619274238,4.90241468620126,0.0387684917136907,0.174883202267544,"Not DE"
"P3H1",-0.455033366005766,7.58455055058145,4.8989958892292,0.0388295150160972,0.175019644962747,"Not DE"
"AMIGO2",-0.824169464350155,7.73453772987529,4.89878624843489,0.0388332605186447,0.175019644962747,"Not DE"
"CD59",-0.341907499351939,8.36478810187748,4.89873467222078,0.0388341820570103,0.175019644962747,"Not DE"
"NUDT16L1",0.456145030392414,4.40721660149644,4.89749929220365,0.0388562626471027,0.175065898678278,"Not DE"
"EYA3",-0.313726153140439,4.58086579728919,4.89379932738516,0.0389224794548335,0.175268335984851,"Not DE"
"HHAT",-0.880074330609721,2.49467835729551,4.89366663489727,0.0389248565809477,0.175268335984851,"Not DE"
"RAD9A",0.618146891398679,2.39478149710619,4.89212891845214,0.0389524161171392,0.175339134718718,"Not DE"
"ARL3",0.368059870193532,4.85331067419248,4.88889552034863,0.0390104386785571,0.175546974053507,"Not DE"
"PHC2",0.334101667293636,6.72824040485815,4.88689505101894,0.0390463858137214,0.175655377906003,"Not DE"
"GPR137B",-0.33310180104698,3.98489359293484,4.88512418271606,0.039078238586304,0.17574530249469,"Not DE"
"LGALS3BP",-0.694388433136666,8.69838788502701,4.88274505211504,0.039121078734907,0.175884570676453,"Not DE"
"PPP4R1",-0.312877925888539,6.20719599806271,4.88029941960782,0.0391651720107103,0.176029386579691,"Not DE"
"TMEM223",0.406137236339852,3.63853355745787,4.87939928366915,0.0391814151378027,0.176048979026815,"Not DE"
"POLR3C",0.42024134510454,5.01421844156856,4.87597567833678,0.0392432647471938,0.176273415392641,"Not DE"
"AC107068",-0.773631127442464,-0.0224408671885334,4.87428495586256,0.0392738496571972,0.176326033938115,"Not DE"
"CARD19",0.565861925382704,4.85556356021957,4.87330798894348,0.0392915351910697,0.176326033938115,"Not DE"
"NDUFAF8",0.421226678199305,5.22259969407136,4.87306147449216,0.0392959991467458,0.176326033938115,"Not DE"
"B4GALT7",0.395042278788969,5.69500771426121,4.87269757952802,0.0393025897167312,0.176326033938115,"Not DE"
"STXBP2",0.783768578488514,4.4714503798326,4.86936771744747,0.0393629558661467,0.176543393339721,"Not DE"
"KCNMA1",-0.705151083637315,4.31189353534314,4.8660486450125,0.0394232313277918,0.176752260574005,"Not DE"
"FBXL6",0.421330760937597,3.60261349615209,4.86548989294829,0.0394333887671855,0.176752260574005,"Not DE"
"XPA",0.528428903245766,2.17822839258326,4.86440846592583,0.0394530562605866,0.176752596573958,"Not DE"
"TRPM4",0.456025559413719,5.34758352365262,4.8635706094528,0.0394683016982646,0.176752596573958,"Not DE"
"NDUFA2",0.383295662933043,5.73985610529951,4.86351806003479,0.0394692580981945,0.176752596573958,"Not DE"
"COPS7A",0.281236337154739,6.75669536448125,4.86162568647657,0.0395037168809826,0.176853448738252,"Not DE"
"UTP14A",0.397026771841541,4.83878324124636,4.85745436904668,0.039579794478638,0.177140506165119,"Not DE"
"TPM3",0.334103085820923,8.5971989719227,4.85388900476823,0.0396449525995361,0.17737853452417,"Not DE"
"TTLL12",0.53360056956982,6.12364722317849,4.85120979385158,0.0396939962605213,0.177544341969614,"Not DE"
"TUFM",0.327248090534999,7.33892982811475,4.84710879960839,0.039769199709818,0.177802507901469,"Not DE"
"TRIM28",0.333653687801637,8.20119504295618,4.84668582866829,0.0397769653028227,0.177802507901469,"Not DE"
"SLC49A3",0.557711023876965,2.81792122635806,4.84540502345393,0.03980049093967,0.177802507901469,"Not DE"
"TES",-0.671663908405214,6.10971425540487,4.84520315688998,0.0398042002373692,0.177802507901469,"Not DE"
"ZNF319",0.394847620516175,4.57301936599538,4.84479362145831,0.0398117266578354,0.177802507901469,"Not DE"
"CKS2",0.605563066148544,3.9844308090736,4.84326631279419,0.0398398097301678,0.177874304202142,"Not DE"
"DCAF5",0.220611521044789,6.08689462832824,4.83727010870071,0.0399502817290395,0.178200671306287,"Not DE"
"MAPRE3",0.380669575719319,5.67772985470726,4.83723919007848,0.0399508522651035,0.178200671306287,"Not DE"
"SH3BGRL2",-0.762309511409298,1.77972501019878,4.83715476141697,0.0399524102599948,0.178200671306287,"Not DE"
"GIT1",0.445025631117152,5.92102106257286,4.83628089312227,0.0399685401503866,0.178200671306287,"Not DE"
"ZNF639",-0.423061479430791,3.76205724956077,4.83603638617402,0.0399730545936811,0.178200671306287,"Not DE"
"SNHG8",0.379647629649054,4.52095608775613,4.83008295960023,0.0400831545795975,0.178625583750502,"Not DE"
"PLEKHH2",-0.644584993746576,1.3178521763752,4.82916913429661,0.0401000849652702,0.178625583750502,"Not DE"
"JRKL",-0.412754474280974,3.74789280048237,4.82858437376206,0.0401109230552007,0.178625583750502,"Not DE"
"PDXP",1.03292411497354,0.602763075871297,4.82827813317186,0.0401166003198271,0.178625583750502,"Not DE"
"TTC39B",-0.701495335892734,3.33781110761009,4.82758648712314,0.0401294258161445,0.17862900061309,"Not DE"
"LRRC1",-0.603106623383158,2.62433818214299,4.82480443505378,0.0401810617548285,0.178753074891697,"Not DE"
"TMEM130",-1.06139003398081,0.977687051207084,4.82441204362804,0.0401883507669952,0.178753074891697,"Not DE"
"SLF1",-0.571370814459964,1.56448618826272,4.82413495239063,0.0401934988837751,0.178753074891697,"Not DE"
"UBE2S",0.702043028883524,4.80617933623645,4.82143638707178,0.0402436751469277,0.178922510092013,"Not DE"
"GRK6",0.435387061661176,5.00941503662474,4.8176277179962,0.0403146136048445,0.179184124195069,"Not DE"
"CAMK2N1",0.637567335890562,5.03407843347471,4.81500024702631,0.0403636345325725,0.179348194950669,"Not DE"
"SLC38A9",-0.429827886312607,3.52980149713904,4.81310471865585,0.0403990416518065,0.179451695061428,"Not DE"
"MOB4",-0.343744229821307,4.13585895014131,4.80856319725557,0.0404840178519837,0.179666891082787,"Not DE"
"SLC16A7",-0.588589943059212,3.3581033383268,4.80823184577687,0.040490225708366,0.179666891082787,"Not DE"
"RAP2A",-0.270280135640402,5.12855969348971,4.80808012599316,0.0404930685337085,0.179666891082787,"Not DE"
"NOL6",0.339988775111036,6.58436471283038,4.80764903215186,0.0405011473252257,0.179666891082787,"Not DE"
"DEAF1",0.36421332610719,5.33616812710741,4.80727658498802,0.0405081285416841,0.179666891082787,"Not DE"
"TVP23C",-0.372764724130995,2.41027668530957,4.80556166084362,0.0405402910548523,0.179755723342287,"Not DE"
"FARS2",0.323755907106439,3.70761397735402,4.80439117872847,0.0405622595194812,0.179799315536085,"Not DE"
"RAD52",-0.379567717098581,2.78410498865857,4.80093754176359,0.0406271588753731,0.180033123416027,"Not DE"
"TMUB1",0.607069413069498,4.78921114612037,4.799460767713,0.0406549458675632,0.180090234585227,"Not DE"
"ZCRB1",0.525837205887508,4.94941301583743,4.7984248815617,0.0406744500115112,0.180090234585227,"Not DE"
"RMI2",0.958038739927251,0.272096450496624,4.79831512721855,0.0406765171406893,0.180090234585227,"Not DE"
"MYL6B",0.452542818215218,5.70547092979752,4.796189134622,0.0407165819816775,0.180213757238294,"Not DE"
"SLC35F5",-0.326555858692785,5.54442306142117,4.7954884171228,0.0407297970068302,0.180218402885061,"Not DE"
"MT-RNR1",0.776016547011428,9.84908372804972,4.78857532484651,0.0408604348045875,0.180709035632012,"Not DE"
"TNS2",0.440702230233208,5.36642951630901,4.78792400447286,0.0408727674621989,0.180709035632012,"Not DE"
"NRG1",-0.65936711839057,5.05239205583058,4.78727271592571,0.0408851037521109,0.180709035632012,"Not DE"
"SNX17",0.280044646458861,7.36607789789784,4.78704197456359,0.0408894753232419,0.180709035632012,"Not DE"
"NDRG3",-0.280936194552332,5.45615920306697,4.78608845973857,0.0409075460296081,0.180734979684645,"Not DE"
"CCN2",-0.531827798864609,10.9407503571416,4.78435008099792,0.0409405146133824,0.180738782484865,"Not DE"
"ADAP1",0.896115432593087,2.52083554483625,4.78375701120667,0.0409517691762768,0.180738782484865,"Not DE"
"SLC25A29",0.549862902912459,4.65347621657909,4.78346487459548,0.0409573142864404,0.180738782484865,"Not DE"
"CAB39",-0.433874420094212,5.88624116400199,4.78321296954453,0.0409620964383318,0.180738782484865,"Not DE"
"CHIC1",-0.418763229915935,3.41121877839706,4.78258219426233,0.0409740738296519,0.180738782484865,"Not DE"
"SNHG6",0.514794648145109,5.45409131210228,4.78175756778092,0.0409897381488143,0.180738782484865,"Not DE"
"APPBP2",-0.279732959118204,5.34884259895072,4.78154324176569,0.0409938105271463,0.180738782484865,"Not DE"
"CMIP",0.376587661406432,6.19776582559497,4.7806392465059,0.0410109922799664,0.180760737767159,"Not DE"
"TK1",0.955857155711454,2.85958172333922,4.77992433976812,0.0410245859312137,0.180766869715943,"Not DE"
"RTL5",0.286785943165571,3.83283235369571,4.77413344840227,0.0411348864607446,0.181159916764158,"Not DE"
"RING1",0.321500106356234,5.55326017548155,4.77384890553088,0.0411403149104272,0.181159916764158,"Not DE"
"UBFD1",-0.262955037410592,6.58820845528216,4.773316518445,0.0411504738700817,0.181159916764158,"Not DE"
"SHANK3",0.530350037523882,3.00043972354679,4.77256512000637,0.0411648168415056,0.181169220644701,"Not DE"
"REPS1",0.300275368094809,4.54370259789644,4.76852738355501,0.0412419881374817,0.181454948698739,"Not DE"
"ATPAF2",0.348826631832611,3.56515846184271,4.76704741862771,0.0412703152090834,0.181475615620735,"Not DE"
"AP3B2",1.41437194313184,0.302569042601295,4.76700194327888,0.0412711859745008,0.181475615620735,"Not DE"
"C14orf93",0.594591595345127,1.77001399513282,4.76490083252105,0.0413114410110107,0.181567108435703,"Not DE"
"SLC25A36",-0.383216581121971,5.29241836678679,4.7640688189611,0.0413273938504528,0.181567108435703,"Not DE"
"MMAB",0.401051077786361,4.92693948657522,4.76342877928728,0.0413396705970961,0.181567108435703,"Not DE"
"EFEMP1",-0.51868423391789,9.92268505687798,4.76324697322481,0.0413431586174248,0.181567108435703,"Not DE"
"GRIA3",-0.839311318023085,2.29620171422037,4.76271974761263,0.0413532755408439,0.181567108435703,"Not DE"
"FMO2",-1.38548243267061,1.47112415267949,4.88231366509046,0.0413788513798651,0.181577585388261,"Not DE"
"NBEA",-0.583276534905195,3.10690070123,4.76131858787124,0.0413801760679606,0.181577585388261,"Not DE"
"AC011462",-0.970220339126449,0.631310634799331,4.75768706635161,0.0414499895180355,0.181830069505531,"Not DE"
"TMEM97",-0.305572260006071,3.76068278413821,4.75576666336394,0.0414869620979841,0.181938382628637,"Not DE"
"RPL26",0.524919361181508,6.45484809733756,4.75264846553706,0.0415470752173208,0.182148082944478,"Not DE"
"RFX1",0.498719507578185,3.46856459904273,4.74625197753053,0.0416706982747663,0.18263256673924,"Not DE"
"ACAT2",-0.38476433819176,5.40518588128025,4.74565587308334,0.0416822403230304,0.18263256673924,"Not DE"
"TGFBR3",-0.622776206829429,3.32693718252334,4.74373418416777,0.0417194737289558,0.182706975709905,"Not DE"
"ATP5PB",0.271036175094526,6.687527684484,4.74350640787247,0.0417238894847178,0.182706975709905,"Not DE"
"SHC4",0.728314726461461,0.221172848673602,4.74259193434923,0.0417416231640884,0.18273061629811,"Not DE"
"GDI1",0.310812166146394,7.45732608590312,4.74176440737773,0.0417576781511552,0.182746896346001,"Not DE"
"OGG1",0.310946823414875,3.97090178295406,4.73915577108266,0.0418083347571026,0.182914551415156,"Not DE"
"CLCA2",-1.20323364285285,1.56005240364302,4.73797203183413,0.0418313446325239,0.182961186709834,"Not DE"
"SLC25A25",0.32995160395238,4.32903623410682,4.73588450992763,0.0418719576403031,0.183036686760379,"Not DE"
"TNKS2",-0.331364133630753,6.06421970173309,4.73545139640549,0.0418803895411298,0.183036686760379,"Not DE"
"AL513165",-0.760439491222241,0.53536284240638,4.73479113255168,0.0418932473487809,0.183036686760379,"Not DE"
"ZNF528-AS1",0.526511706119276,2.55742632323848,4.73451045959898,0.0418987144624368,0.183036686760379,"Not DE"
"RAB4A",0.246916155862691,4.69991755498949,4.73391145873532,0.0419103848718242,0.183036686760379,"Not DE"
"DNM2",0.322732216011507,7.35096399507484,4.7305533946235,0.041975879023187,0.183268691968609,"Not DE"
"HNRNPUL1",0.32085267038151,8.00678160340868,4.72894659399929,0.0420072585391774,0.183351658220205,"Not DE"
"CHKA",0.351513900146787,3.39873237320435,4.72517571666474,0.0420810056586727,0.183619445604588,"Not DE"
"NUP153",-0.294317145918677,5.17652330052245,4.72426784025951,0.0420987830235332,0.183640787489781,"Not DE"
"APOA1",1.63296325051416,4.21532814871983,4.7236600267271,0.0421106895573636,0.183640787489781,"Not DE"
"FOXN3",-0.335033336499556,5.97490238887548,4.72235778759588,0.0421362121881845,0.183647174919858,"Not DE"
